A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_R,A_Sat,A_HDOP,A_NSatView,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_R,B_Sat,B_HDOP,B_NSatView,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_R,C_Sat,C_HDOP,C_NSatView,Fused_Lat,Fused_Lon,Corrected_Lat,Corrected_Lon,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp,Fused_Lat_Calc,Fused_Lon_Calc
24.23323067,120.72460983,195.6,39.096,57.95,3.9,10,0.78,13,24.23321333,120.72458517,206.1,38.929,57.87,4.25,10,0.85,13,24.23323133,120.72458917,196.9,39.262,58.22,4.6000000000000005,9,0.92,13,24.233225046585936,120.7245960390864,24.154318398905147,120.70519116084655,15.5,213.76,4.22,23.12,20.78,17.14,106.17,95.4,78.72,2025-10-09T17:51:26.150845,24.233225046585943,120.72459603908639
24.23324133,120.7246275,195.7,38.707,56.91,4.25,10,0.85,13,24.23322367,120.72460333,206.1,38.67,56.22,4.25,10,0.85,13,24.2332415,120.72460733,197.0,38.911,58.17,4.6000000000000005,9,0.92,13,24.23323507574441,120.72461310112294,24.154318480998132,120.70519132751667,350.19,154.69,78.75,22.08,20.45,22.89,101.37,93.92,105.13,2025-10-09T17:51:26.355049,24.23323507574441,120.72461310112294
24.23325167,120.72464517,195.7,38.059,57.3,3.9,10,0.78,13,24.23322367,120.72460333,206.1,38.67,56.22,4.65,10,0.93,13,24.23325183,120.72462533,197.0,38.818,57.98,4.6000000000000005,9,0.92,13,24.233243435130053,120.72462716482262,24.154318563091117,120.70519149418679,30.97,156.1,147.66,19.03,18.1,24.08,87.37,83.12,110.57,2025-10-09T17:51:26.565013,24.233243435130053,120.72462716482265
24.23326183,120.72466233,195.7,37.54,56.85,3.9,10,0.78,13,24.23323417,120.72462133,206.2,38.373,55.33,4.65,9,0.93,13,24.23326217,120.724643,197.1,38.059,57.57,4.6000000000000005,9,0.92,13,24.233254104045752,120.72464514483326,24.154318645184098,120.70519166085691,75.97,184.22,201.09,23.14,21.52,18.91,106.23,98.83,86.82,2025-10-09T17:51:26.773054,24.233254104045756,120.72464514483326
24.233272,120.7246795,195.6,37.299,57.14,3.9,10,0.78,13,24.2332445,120.724639,206.3,38.466,56.53,4.65,9,0.93,13,24.23327217,120.72466033,197.1,37.466,57.45,4.6000000000000005,9,0.92,13,24.23326427016596,120.72466250251786,24.154318727277083,120.70519182752705,101.28,163.13,270.0,21.91,19.63,19.7,100.6,90.15,90.48,2025-10-09T17:51:26.979066,24.23326427016596,120.72466250251786
24.23329217,120.72471317,195.5,36.336,56.96,3.9,10,0.78,13,24.2332545,120.72465633,206.2,37.336,56.82,4.65,9,0.93,13,24.23328233,120.72467717,197.1,36.984,56.87,4.6000000000000005,9,0.92,13,24.233278669924008,120.72468668560506,24.154318809370068,120.70519199419716,133.63,180.01,305.16,17.15,22.31,18.47,78.73,102.45,84.83,2025-10-09T17:51:27.184139,24.233278669924008,120.72468668560506
24.23329217,120.72471317,195.5,36.336,56.96,3.9,10,0.78,13,24.23326433,120.72467333,206.2,36.929,57.0,4.65,9,0.93,13,24.2332925,120.72469383,197.1,36.392,56.79,4.6000000000000005,9,0.92,13,24.233284390238296,120.72469631007394,24.154318891463053,120.70519216086728,97.06,196.88,344.53,21.99,22.31,17.86,100.99,102.45,82.01,2025-10-09T17:51:27.388678,24.233284390238296,120.72469631007397
24.233302,120.72472917,195.5,35.503,56.79,3.9,10,0.78,13,24.23327433,120.72468983,206.1,36.077,56.53,4.65,9,0.93,13,24.23330233,120.72471017,197.1,35.632,56.67,4.6000000000000005,9,0.92,13,24.23329426832649,120.72471254978838,24.154318973556038,120.7051923275374,154.72,122.35,26.72,18.45,17.36,20.92,84.7,79.71,96.07,2025-10-09T17:51:27.596217,24.23329426832649,120.72471254978838
24.23331167,120.724745,195.5,34.836,56.74,3.9,10,0.78,13,24.23328417,120.724706,206.1,35.558,56.32,4.65,9,0.93,13,24.233312,120.724726,197.2,34.744,56.5,4.6000000000000005,9,0.92,13,24.23330398641469,120.72472847596477,24.154319055649022,120.70519249420752,194.1,144.85,63.28,15.71,20.84,17.55,72.14,95.7,80.59,2025-10-09T17:51:27.802974,24.233303986414693,120.72472847596475
24.233321,120.72476033,195.5,34.095,56.74,3.9,10,0.78,13,24.2332935,120.724722,206.1,34.892,56.4,4.65,9,0.93,13,24.2333215,120.7247415,197.2,34.058,56.34,4.6000000000000005,9,0.92,13,24.23331336555396,120.72474404462812,24.154319137742004,120.70519266087764,213.78,219.38,119.53,20.01,17.14,21.67,91.88,78.69,99.49,2025-10-09T17:51:28.010068,24.23331336555397,120.72474404462811
24.23333,120.72477533,195.5,33.243,56.9,3.9,10,0.78,13,24.23330283,120.7247375,206.0,33.91,56.38,4.65,9,0.93,13,24.23333067,120.72475667,197.2,33.169,56.44,4.6000000000000005,9,0.92,13,24.23332250804092,120.7247592352033,24.15431921983499,120.70519282754778,292.53,180.01,170.16,19.93,19.11,21.06,91.51,87.76,96.68,2025-10-09T17:51:28.216075,24.23332250804092,120.7247592352033
24.233339,120.72479017,195.6,32.577,56.62,4.25,10,0.85,13,24.23332083,120.724767,206.1,32.466,56.17,4.65,9,0.93,13,24.23333933,120.7247715,197.4,32.484,57.13,4.6000000000000005,9,0.92,13,24.23333358986665,120.72477735272582,24.154319301927973,120.7051929942179,295.35,226.41,213.75,19.61,22.44,18.41,90.06,103.06,84.54,2025-10-09T17:51:28.421113,24.233333589866646,120.72477735272582
24.2333475,120.7248045,195.6,31.595,56.4,4.25,9,0.85,13,24.23332933,120.72478133,206.1,31.521,56.44,5.8,9,1.16,13,24.23334833,120.72478583,197.4,31.669,56.18,4.6000000000000005,9,0.92,13,24.23334371526013,120.72479262918353,24.15431938402096,120.70519316088802,310.81,305.16,257.34,18.87,25.14,19.73,86.65,115.44,90.61,2025-10-09T17:51:28.624042,24.23334371526013,120.72479262918351
24.23335617,120.72481883,195.6,31.132,56.6,4.25,9,0.85,13,24.233338,120.7247945,205.6,28.595,54.91,5.8,9,1.16,13,24.233357,120.72479983,197.4,30.799,56.01,4.6000000000000005,9,0.92,13,24.233352385260137,120.72480658080292,24.154319466113943,120.70519332755813,333.31,296.72,291.09,13.74,18.43,16.92,63.11,84.62,77.68,2025-10-09T17:51:28.828653,24.233352385260137,120.72480658080293
24.23337317,120.72484433,195.5,28.558,54.32,4.25,9,0.85,13,24.23334667,120.72480717,205.6,28.817,53.61,4.65,9,0.93,13,24.23337383,120.72482583,197.4,28.984,54.5,4.6000000000000005,9,0.92,13,24.23336514702091,120.72482691303254,24.154319548206928,120.70519349422825,288.31,281.26,305.16,17.64,15.15,18.92,81.02,69.54,86.87,2025-10-09T17:51:29.233339,24.23336514702091,120.72482691303254
24.23338983,120.72486767,195.4,27.021,52.64,4.25,9,0.85,13,24.233355,120.72481983,205.5,28.428,53.86,5.8,9,1.16,13,24.233382,120.72483833,197.3,28.262,54.36,4.6000000000000005,9,0.92,13,24.23337921099793,120.72484644808776,24.15431963029991,120.70519366089839,308.0,247.51,319.22,16.36,19.32,18.18,75.14,88.72,83.48,2025-10-09T17:51:29.438131,24.233379210997935,120.72484644808777
24.23338983,120.72486767,195.3,27.021,52.64,4.25,9,0.85,13,24.2333715,120.72484417,205.5,27.187,53.2,5.8,9,1.16,13,24.23339,120.7248505,197.2,27.447,54.19,4.6000000000000005,9,0.92,13,24.23338577365084,120.72485626068152,24.154319712392894,120.70519382756851,9.88,265.79,350.16,18.51,24.25,18.81,84.98,111.36,86.35,2025-10-09T17:51:29.642800,24.23338577365084,120.72485626068153
24.23339767,120.72487933,195.3,26.354,53.25,4.25,9,0.85,13,24.23337933,120.72485583,205.2,26.798,53.58,5.8,9,1.16,13,24.23339783,120.72486233,197.3,27.187,54.05,4.6000000000000005,9,0.92,13,24.23339360783397,120.72486798138496,24.15431979448588,120.70519399423863,354.41,262.97,37.97,19.69,20.98,17.91,90.42,96.33,82.24,2025-10-09T17:51:29.848531,24.233393607833975,120.72486798138496
24.233413,120.724902,195.3,25.354,53.47,4.25,9,0.85,13,24.233394,120.72487817,205.2,25.169,54.17,5.8,9,1.16,13,24.233405,120.7248735,197.3,25.761,54.63,4.6000000000000005,9,0.92,13,24.23340587582874,120.7248864708564,24.154319876578864,120.70519416090875,18.31,213.76,80.16,20.75,23.34,21.96,95.26,107.16,100.86,2025-10-09T17:51:30.052104,24.23340587582874,120.7248864708564
24.23342033,120.724913,195.3,24.965,54.18,4.25,9,0.85,13,24.233394,120.72487817,205.2,25.169,54.17,5.8,9,1.16,13,24.23341217,120.7248845,197.2,25.039,54.44,4.6000000000000005,9,0.92,13,24.233411502324287,120.72489500017564,24.15431995867185,120.70519432757887,84.41,264.39,106.88,17.0,16.08,23.33,78.08,73.82,107.11,2025-10-09T17:51:30.255498,24.233411502324287,120.72489500017564
24.23343433,120.72493333,195.4,23.465,53.86,4.699999999999999,8,0.94,13,24.23340867,120.72489933,205.2,24.057,53.36,5.8,9,1.16,13,24.233433,120.72491617,197.3,23.465,53.77,4.6000000000000005,9,0.92,13,24.233427411308327,120.72491806476212,24.154320040764834,120.70519449424899,119.56,272.82,126.56,14.58,14.71,16.57,66.97,67.56,76.09,2025-10-09T17:51:30.661697,24.233427411308327,120.72491806476212
24.2334415,120.72494283,195.4,22.65,52.4,4.699999999999999,8,0.94,13,24.23341567,120.72490933,205.1,23.409,53.33,5.8,9,1.16,13,24.23343983,120.72492617,197.3,23.002,53.18,4.6000000000000005,9,0.92,13,24.23343440431336,120.72492788732458,24.154320122857815,120.70519466091912,74.56,236.26,149.06,23.34,16.51,19.15,107.16,75.81,87.96,2025-10-09T17:51:31.073851,24.233434404313357,120.72492788732458
24.23345467,120.72496167,195.4,21.279,52.3,4.699999999999999,8,0.94,13,24.23343517,120.724938,205.2,21.372,53.66,4.6000000000000005,10,0.92,13,24.23345283,120.72494483,197.3,21.705,52.41,4.6000000000000005,9,0.92,13,24.233447037106345,120.72494747123136,24.1543202049508,120.70519482758924,98.47,189.85,172.97,20.75,22.34,23.57,95.28,102.6,108.23,2025-10-09T17:51:31.280697,24.233447037106345,120.72494747123137
24.23346067,120.72497033,195.4,20.446,52.62,4.699999999999999,8,0.94,13,24.23344133,120.72494683,205.2,20.594,53.5,5.8,9,1.16,13,24.23345867,120.72495367,197.3,20.631,52.54,4.6000000000000005,9,0.92,13,24.233455060304465,120.7249578783544,24.154320287043785,120.70519499425936,87.22,174.39,182.81,19.03,17.38,18.99,87.4,79.81,87.19,2025-10-09T17:51:31.485221,24.233455060304465,120.72495787835439
24.23346067,120.72497033,195.5,20.446,52.62,4.699999999999999,8,0.94,13,24.23344133,120.72494683,205.3,20.594,53.5,5.8,9,1.16,13,24.23345867,120.72495367,197.2,20.631,52.54,4.6000000000000005,9,0.92,13,24.233455060304465,120.7249578783544,24.15432036913677,120.70519516092948,104.1,167.35,196.88,25.33,26.95,21.87,116.33,123.75,100.41,2025-10-09T17:51:31.696330,24.233455060304465,120.72495787835439
24.23346667,120.724978,195.6,19.02,52.09,4.699999999999999,8,0.94,13,24.23344717,120.72495517,205.2,19.594,53.5,5.8,9,1.16,13,24.23347033,120.7249695,197.0,18.872,50.89,4.6000000000000005,9,0.92,13,24.233463261932176,120.72496894679244,24.154320451229754,120.7051953275996,120.97,156.1,203.91,23.56,21.59,23.71,108.17,99.14,108.85,2025-10-09T17:51:31.905818,24.233463261932176,120.72496894679244
24.233478,120.724993,195.7,17.89,51.84,4.699999999999999,8,0.94,13,24.23345283,120.72496317,205.2,18.631,53.05,5.8,9,1.16,13,24.23347533,120.724977,196.9,17.872,51.47,4.6000000000000005,9,0.92,13,24.233470672699383,120.724979232907,24.15432053332274,120.70519549426973,120.97,174.39,217.97,16.21,10.03,17.05,74.45,46.05,78.29,2025-10-09T17:51:32.109979,24.233470672699383,120.724979232907
24.233483,120.72500017,195.8,16.724,51.99,4.699999999999999,8,0.94,13,24.233458,120.724971,205.2,17.872,53.27,5.8,9,1.16,13,24.23348033,120.72498383,196.9,16.649,52.02,4.6000000000000005,9,0.92,13,24.23347571504689,120.7249864326675,24.15432061541572,120.70519566093985,149.1,157.51,230.62,18.47,30.96,16.42,84.83,142.17,75.38,2025-10-09T17:51:32.315626,24.233475715046886,120.7249864326675
24.23348783,120.725007,195.7,15.927,52.51,4.699999999999999,8,0.94,13,24.233463,120.72497817,205.2,16.649,53.06,5.8,9,1.16,13,24.23348533,120.72499067,197.0,16.353,51.83,4.6000000000000005,9,0.92,13,24.233480654718125,120.72499335132277,24.154320697508705,120.70519582760997,191.28,149.07,275.62,18.85,18.81,21.67,86.56,86.37,99.5,2025-10-09T17:51:32.520285,24.233480654718125,120.72499335132275
24.23349217,120.7250135,195.7,14.668,52.15,4.699999999999999,8,0.94,13,24.23346783,120.724985,205.2,15.816,52.73,5.8,9,1.16,13,24.23348967,120.724997,197.0,15.223,51.52,4.6000000000000005,9,0.92,13,24.233485116778585,120.724999866203,24.15432077960169,120.70519599428009,202.53,98.45,327.66,20.12,20.15,23.26,92.37,92.53,106.81,2025-10-09T17:51:32.724168,24.233485116778585,120.724999866203
24.2334965,120.7250195,195.7,14.131,51.88,4.699999999999999,8,0.94,13,24.233472,120.72499167,205.2,15.057,53.79,5.8,9,1.16,13,24.23349367,120.7250025,197.0,13.853,51.55,4.6000000000000005,9,0.92,13,24.23348927623487,120.72500583509104,24.154320861694675,120.70519616095021,188.47,74.54,1.41,20.58,19.07,21.7,94.49,87.56,99.66,2025-10-09T17:51:32.932286,24.23348927623487,120.72500583509103
24.23350067,120.72502533,195.6,13.52,52.12,4.699999999999999,8,0.94,13,24.23347617,120.72499767,205.1,14.02,53.48,5.8,9,1.16,13,24.23349783,120.72500817,197.1,13.464,51.24,4.6000000000000005,9,0.92,13,24.23349344227465,120.72501164407502,24.15432094378766,120.70519632762034,229.25,61.89,36.56,20.35,17.36,23.92,93.45,79.73,109.83,2025-10-09T17:51:33.147416,24.23349344227465,120.72501164407502
24.2335045,120.725031,195.6,13.075,52.88,5.85,8,1.17,13,24.23348033,120.7250035,205.1,13.612,53.08,5.8,9,1.16,13,24.23350183,120.72501383,197.1,13.094,50.91,4.6000000000000005,9,0.92,13,24.233496403138822,120.72501538551828,24.154321025880645,120.70519649429046,338.94,61.89,85.78,16.66,20.58,18.32,76.51,94.5,84.13,2025-10-09T17:51:33.364346,24.233496403138826,120.72501538551828
24.233508,120.72503633,195.6,12.242,53.95,5.85,8,1.17,13,24.23348433,120.72500883,205.0,12.908,51.77,5.8,9,1.16,13,24.23350533,120.725019,197.1,12.445,51.28,4.6000000000000005,9,0.92,13,24.23350004561523,120.72502064303578,24.154321107973626,120.70519666096058,298.16,341.73,151.87,19.89,20.63,21.43,91.32,94.71,98.42,2025-10-09T17:51:33.570532,24.23350004561523,120.72502064303578
24.23351133,120.72504167,195.8,11.631,54.15,5.85,8,1.17,13,24.23348817,120.725014,205.0,12.297,52.23,5.8,9,1.16,13,24.233509,120.72502383,197.3,11.816,51.61,4.6000000000000005,9,0.92,13,24.233503674966496,120.7250257035558,24.15432119006661,120.7051968276307,99.88,168.77,209.53,19.89,20.98,20.48,91.34,96.36,94.03,2025-10-09T17:51:33.774923,24.233503674966496,120.7250257035558
24.2335145,120.725047,195.8,11.408,53.19,5.85,8,1.17,13,24.2334955,120.7250235,205.0,11.445,51.85,5.8,9,1.16,13,24.23351233,120.72502833,197.3,11.001,51.5,5.8,8,1.16,13,24.23350713409133,120.7250326515448,24.154321272159596,120.70519699430082,12.69,4.24,288.28,22.78,15.12,18.07,104.61,69.45,82.97,2025-10-09T17:51:33.980025,24.23350713409133,120.72503265154481
24.23351767,120.72505167,195.9,10.853,52.14,4.65,9,0.93,13,24.23349883,120.725028,205.0,10.816,51.57,5.8,9,1.16,13,24.23351567,120.725033,197.3,10.816,50.6,5.8,8,1.16,13,24.233511737785133,120.72503988761822,24.15432135425258,120.70519716097094,7.06,49.24,307.97,14.83,22.25,20.09,68.12,102.18,92.23,2025-10-09T17:51:34.185823,24.233511737785133,120.72503988761822
24.23352067,120.72505633,195.9,10.279,52.75,4.65,9,0.93,13,24.233502,120.72503233,204.9,10.279,51.73,5.8,9,1.16,13,24.23351917,120.72503733,197.4,10.649,49.99,5.8,8,1.16,13,24.23351492045271,120.72504436467348,24.154321436345565,120.70519732764107,288.31,123.76,336.09,24.66,22.13,20.18,113.24,101.64,92.66,2025-10-09T17:51:34.389267,24.23351492045271,120.72504436467347
24.23352383,120.72506083,195.9,10.242,52.38,4.65,9,0.93,13,24.233502,120.72503233,204.9,10.279,51.73,5.8,9,1.16,13,24.23352233,120.7250415,197.4,10.167,49.64,5.8,8,1.16,13,24.23351717533812,120.72504748732118,24.15432151843855,120.7051974943112,285.5,88.6,19.69,20.65,19.8,19.36,94.84,90.92,88.89,2025-10-09T17:51:34.591041,24.23351717533812,120.72504748732118
24.23352633,120.7250655,196.0,9.871,53.81,4.65,9,0.93,13,24.23350517,120.72503683,204.9,10.242,51.63,5.8,9,1.16,13,24.2335255,120.7250455,197.4,9.797,49.36,5.8,8,1.16,13,24.233520046771424,120.72505192910218,24.15432160053153,120.70519766098131,337.53,156.1,43.59,20.43,23.27,21.95,93.81,106.83,100.81,2025-10-09T17:51:34.796160,24.233520046771424,120.72505192910218
24.23352867,120.72507033,196.0,9.445,55.74,4.65,9,0.93,13,24.23350783,120.72504067,204.9,9.297,52.32,5.8,9,1.16,13,24.23352817,120.72504933,197.4,9.223,49.48,5.8,8,1.16,13,24.2335225668519,120.72505620758844,24.154321682624516,120.70519782765143,105.5,99.86,47.81,18.93,19.01,18.84,86.92,87.28,86.49,2025-10-09T17:51:34.999567,24.2335225668519,120.72505620758844
24.23353167,120.72507367,196.1,8.797,52.64,4.65,9,0.93,13,24.23351317,120.72504833,204.9,8.964,53.0,5.8,9,1.16,13,24.23353083,120.725053,197.3,8.741,49.63,5.8,8,1.16,13,24.233526145992183,120.72506087338355,24.1543217647175,120.70519799432155,146.28,64.7,57.66,16.09,12.16,19.3,73.86,55.84,88.61,2025-10-09T17:51:35.208953,24.233526145992183,120.72506087338355
24.233534,120.72507783,196.0,8.501,53.16,4.65,9,0.93,13,24.233516,120.72505167,205.0,8.353,51.56,5.8,9,1.16,13,24.233533,120.72505617,197.2,7.834,48.92,5.8,8,1.16,13,24.23352857633461,120.72506453324212,24.154321846810486,120.70519816099169,120.97,52.05,61.88,11.7,18.32,17.02,53.7,84.14,78.16,2025-10-09T17:51:35.412317,24.23352857633461,120.72506453324213
24.23353683,120.72508083,196.1,8.13,51.97,4.65,9,0.93,13,24.23351867,120.725055,204.9,8.056,50.34,5.8,9,1.16,13,24.23353667,120.72506183,197.0,6.538,50.29,5.8,8,1.16,13,24.23353158558352,120.725068340509,24.15432192890347,120.7051983276618,203.94,345.95,66.09,32.1,15.07,14.4,147.41,69.19,66.1,2025-10-09T17:51:35.615654,24.233531585583517,120.72506834050901
24.23353917,120.72508417,196.1,7.593,51.07,5.75,9,1.15,13,24.23352117,120.72505783,204.9,7.427,48.76,5.8,9,1.16,13,24.233539,120.72506467,197.0,6.612,49.56,5.8,8,1.16,13,24.233533020546943,120.72506907258096,24.154322010996456,120.70519849433192,271.44,333.3,87.18,24.58,16.83,21.76,112.85,77.27,99.93,2025-10-09T17:51:35.819998,24.233533020546943,120.72506907258096
24.23354333,120.7250905,196.1,6.926,50.69,5.75,9,1.15,13,24.23352367,120.72506067,204.8,7.186,49.71,5.8,9,1.16,13,24.233541,120.7250675,197.0,6.463,50.38,5.8,8,1.16,13,24.23353593411738,120.72507311192528,24.15432209308944,120.70519866100204,336.13,282.67,113.9,20.18,15.62,21.49,92.68,71.72,98.67,2025-10-09T17:51:36.026777,24.23353593411738,120.72507311192527
24.2335455,120.7250935,196.2,6.704,50.52,4.65,9,0.93,13,24.233526,120.7250635,204.8,6.926,50.19,5.8,9,1.16,13,24.23354283,120.72507,197.0,5.982,51.06,5.8,8,1.16,13,24.23353919921612,120.72507861032918,24.154322175182422,120.70519882767216,278.47,281.27,142.03,22.63,20.29,19.6,103.9,93.17,90.0,2025-10-09T17:51:36.232213,24.23353919921612,120.72507861032918
24.23354717,120.72509617,196.3,5.945,50.81,4.65,9,0.93,13,24.23352817,120.725066,204.7,6.445,49.14,4.65,9,0.93,13,24.23354467,120.72507267,197.0,6.038,50.52,5.8,8,1.16,13,24.233539288061312,120.72507913985916,24.154322257275407,120.70519899434228,295.35,306.58,160.31,16.14,18.81,21.08,74.1,86.35,96.8,2025-10-09T17:51:36.435203,24.233539288061312,120.72507913985915
24.233549,120.7250985,196.2,5.63,49.34,5.75,9,1.15,13,24.23353,120.72506817,204.7,5.26,47.99,4.65,9,0.93,13,24.23354667,120.72507517,196.9,5.834,49.75,5.8,8,1.16,13,24.233539954117887,120.72507883142958,24.15432233936839,120.70519916101242,350.19,322.05,177.18,20.55,21.73,23.16,94.36,99.79,106.37,2025-10-09T17:51:36.640532,24.233539954117887,120.72507883142958
24.2335505,120.72510117,196.3,5.278,50.26,4.65,9,0.93,13,24.2335335,120.7250725,204.5,5.056,48.17,4.65,9,0.93,13,24.23354817,120.7250775,196.9,5.315,50.63,5.8,8,1.16,13,24.23354342620547,120.72508467719967,24.154322421461377,120.70519932768254,61.91,300.96,196.87,23.15,19.95,19.51,106.31,91.61,89.61,2025-10-09T17:51:36.845898,24.23354342620547,120.72508467719967
24.233552,120.725103,196.3,4.852,49.51,4.65,9,0.93,13,24.23353517,120.7250745,204.3,4.797,50.7,4.65,9,0.93,13,24.23355017,120.72507967,197.0,5.556,48.97,5.8,8,1.16,13,24.233545107133388,120.72508665114334,24.15432250355436,120.70519949435266,258.78,322.05,210.93,19.42,17.18,21.65,89.18,78.9,99.4,2025-10-09T17:51:37.050525,24.233545107133388,120.72508665114334
24.23355367,120.72510517,196.4,4.76,48.82,4.65,9,0.93,13,24.23353683,120.72507633,204.3,4.852,49.9,4.65,9,0.93,13,24.23355167,120.72508167,197.0,4.926,48.49,5.8,8,1.16,13,24.23354673399337,120.72508865114337,24.154322585647346,120.70519966102277,18.31,302.37,236.24,16.2,15.97,20.51,74.37,73.35,94.17,2025-10-09T17:51:37.255150,24.23354673399337,120.72508865114335
24.23355517,120.72510717,196.4,4.537,49.82,4.65,9,0.93,13,24.23353833,120.72507833,204.2,4.537,50.38,4.65,9,0.93,13,24.23355317,120.7250835,197.1,4.63,48.91,5.8,8,1.16,13,24.23354823399337,120.72509061184756,24.154322667740328,120.7051998276929,70.35,313.62,250.31,19.43,20.29,15.96,89.24,93.16,73.27,2025-10-09T17:51:37.462987,24.23354823399337,120.72509061184756
24.23355633,120.7251095,196.5,4.334,50.95,5.75,9,1.15,13,24.23353833,120.72507833,204.1,4.537,50.38,4.65,9,0.93,13,24.23355483,120.72508533,197.2,4.593,47.92,5.8,8,1.16,13,24.23354794881234,120.72508923501356,24.154322749833312,120.70519999436303,151.91,330.5,268.59,16.73,23.59,19.66,76.81,108.32,90.28,2025-10-09T17:51:37.670723,24.23354794881234,120.72508923501356
